handle,fieldType,name,visible,plainDescription,categorySlugs,primaryCategorySlug,media,mediaAltText,ribbon,brand,price,strikethroughPrice,baseUnit,baseUnitMeasurement,totalUnits,totalUnitsMeasurement,cost,inventory,preOrderEnabled,preOrderMessage,preOrderLimit,sku,barcode,weight,packageLength,packageWidth,packageHeight,packageUnit,productOptionName1,productOptionType1,productOptionChoices1,productOptionName2,productOptionType2,productOptionChoices2,productOptionName3,productOptionType3,productOptionChoices3,productOptionName4,productOptionType4,productOptionChoices4,productOptionName5,productOptionType5,productOptionChoices5,productOptionName6,productOptionType6,productOptionChoices6,modifierName1,modifierType1,modifierCharLimit1,modifierMandatory1,modifierDescription1,modifierName2,modifierType2,modifierCharLimit2,modifierMandatory2,modifierDescription2,modifierName3,modifierType3,modifierCharLimit3,modifierMandatory3,modifierDescription3,modifierName4,modifierType4,modifierCharLimit4,modifierMandatory4,modifierDescription4,modifierName5,modifierType5,modifierCharLimit5,modifierMandatory5,modifierDescription5,modifierName6,modifierType6,modifierCharLimit6,modifierMandatory6,modifierDescription6,modifierName7,modifierType7,modifierCharLimit7,modifierMandatory7,modifierDescription7,modifierName8,modifierType8,modifierCharLimit8,modifierMandatory8,modifierDescription8,modifierName9,modifierType9,modifierCharLimit9,modifierMandatory9,modifierDescription9,modifierName10,modifierType10,modifierCharLimit10,modifierMandatory10,modifierDescription10
ap-c00bee92-c905-4c5c-b3cd-022fa8d7687d,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/d82e36b8-14a3-4721-abbf-5ebb04315b38.webp,Hugo Boss Boss Man / EDT Spray 3.3 oz (100 ml) product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-38890ffe-220b-4e90-b94b-3d84669fd5dc,PRODUCT,Issey Miyake- Intense,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,70.00,,,,,,,4,FALSE,,,38890ffe-220b-4e90-b94b-3d84669fd5dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-38890ffe-220b-4e90-b94b-3d84669fd5dc,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/a819db33-39dc-4565-a69f-b9cab27828c2.webp,Issey Miyake-  Intense EDT 2.5 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-ae0991fc-5857-4579-b07b-ef22c7eee268,PRODUCT,Issey Miyake- L'Eau D'Issey by,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,118.00,,,,,,,8,FALSE,,,ae0991fc-5857-4579-b07b-ef22c7eee268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-ae0991fc-5857-4579-b07b-ef22c7eee268,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/8f6f4ce0-d315-4284-a753-34274968bdf5.webp,Issey Miyake- L'Eau D'Issey by EDT Spray 3.3 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-15de96aa-23d3-4f6f-a5e3-f91044851ddb,PRODUCT,Issey Miyake- L'Eau d'Issey Rose EDP Intense,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,111.00,,,,,,,5,FALSE,,,15de96aa-23d3-4f6f-a5e3-f91044851ddb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-15de96aa-23d3-4f6f-a5e3-f91044851ddb,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/db13688c-770f-4044-b3bb-9fea2462cb9d.webp,Issey Miyake- L'Eau d'Issey Rose  EDP Intense 3 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-69fbaacc-a79a-4433-af61-4d5126b2a203,PRODUCT,Jean Paul Glautier- Men's Le Male Gift Set,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,135.00,,,,,,,3,FALSE,,,69fbaacc-a79a-4433-af61-4d5126b2a203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-69fbaacc-a79a-4433-af61-4d5126b2a203,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/96360f7a-bd47-4732-843e-9a2d6d943330.webp,Jean Paul Glautier-  Men's Le Male Gift Set product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-b557d8db-ae88-47b3-8f67-bc17d568ab42,PRODUCT,Jean Paul Glautier- Men's Scandal,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,85.00,,,,,,,2,FALSE,,,b557d8db-ae88-47b3-8f67-bc17d568ab42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-b557d8db-ae88-47b3-8f67-bc17d568ab42,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/e25d245e-cc13-4849-b5de-5d5307193fa1.webp,Jean Paul Glautier-  Men's Scandal Pour Homme EDT Spray 1.7 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-e0af8833-3e29-412e-a65f-3b7716db7d29,PRODUCT,Jean Paul Glautier- Ladies Scandal,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,125.00,,,,,,,4,FALSE,,,e0af8833-3e29-412e-a65f-3b7716db7d29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-e0af8833-3e29-412e-a65f-3b7716db7d29,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/1f4681e1-8800-4833-9d19-c6b3329f8bc1.webp,Jean Paul Glautier- Ladies Scandal EDP Spray 2.7 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-11778d51-de1d-4a56-84ce-8cc068214fcc,PRODUCT,Jean Paul Glautier- Ladies Scandal Gift Set Fragrances I,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,125.00,,,,,,,1,FALSE,,,11778d51-de1d-4a56-84ce-8cc068214fcc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-11778d51-de1d-4a56-84ce-8cc068214fcc,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/d96dc499-e772-43ec-886e-fb424c51b726.webp,Jean Paul Glautier- Ladies Scandal Gift Set Fragrances I product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-fd150e08-62c3-466f-88c5-a6ab21dad60f,PRODUCT,Jean Paul Glautier- Ladies Scandal Le Parfum,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,140.00,,,,,,,17,FALSE,,,fd150e08-62c3-466f-88c5-a6ab21dad60f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-fd150e08-62c3-466f-88c5-a6ab21dad60f,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/2e6f5da0-43b8-44d1-96dc-81cae16eaffe.webp,Jean Paul Glautier- Ladies Scandal Le Parfum EDP Spray 2.7 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-60dc25fd-e57e-486f-bd78-055e025e2043,PRODUCT,Jean Paul Glautier- Le Male / J.p.g,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,115.00,,,,,,,1,FALSE,,,60dc25fd-e57e-486f-bd78-055e025e2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-60dc25fd-e57e-486f-bd78-055e025e2043,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/4547a104-4b1e-48f3-90de-421d991367a0.webp,Jean Paul Glautier- Le Male / J.p.g EDT Spray 4.2 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-e9b41c1b-8f5a-4607-aa33-26290e764ac0,PRODUCT,Jean Paul Glautier- Men's Le Male Gift Set,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,140.00,,,,,,,2,FALSE,,,e9b41c1b-8f5a-4607-aa33-26290e764ac0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-e9b41c1b-8f5a-4607-aa33-26290e764ac0,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/6fce90d4-fa08-40a8-baa0-3643a7e61bd2.webp,Jean Paul Glautier- Men's Le Male Gift Set product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-3cc8d880-7234-400a-8ea7-cf6240c18096,PRODUCT,Jean Paul Glautier- Men's Le Male Gift Set,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,140.00,,,,,,,1,FALSE,,,3cc8d880-7234-400a-8ea7-cf6240c18096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-3cc8d880-7234-400a-8ea7-cf6240c18096,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/625c8f7c-ed70-4484-a7dd-66acd511fcb6.webp,Jean Paul Glautier- Men's Le Male Gift Set product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-20634693-ce0a-4762-9524-1927126780b5,PRODUCT,Jean Paul Glautier- Men's Scandal,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,120.00,,,,,,,4,FALSE,,,20634693-ce0a-4762-9524-1927126780b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-20634693-ce0a-4762-9524-1927126780b5,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/4c06b939-e224-4528-ae9d-46bd6c0ff0b0.webp,Jean Paul Glautier- Men's Scandal Pour Homme EDT Spray 3.4 oz Fr product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-584951f0-0ec5-4d08-9c10-40abfb974dd8,PRODUCT,Jessica Simpson Ladies Fancy Love Body Mist,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,22.00,,,,,,,1,FALSE,,,584951f0-0ec5-4d08-9c10-40abfb974dd8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-584951f0-0ec5-4d08-9c10-40abfb974dd8,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/de0ff95c-710f-49a0-baf0-168515c3faad.webp,Jessica Simpson  Ladies Fancy Love Body Mist 8 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-345961df-8331-4f56-b68c-27b9e441eb24,PRODUCT,Jimmy Choo -Leau EDT 3.0,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,115.00,,,,,,,2,FALSE,,,345961df-8331-4f56-b68c-27b9e441eb24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-345961df-8331-4f56-b68c-27b9e441eb24,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/e7326e39-852a-4707-bf71-e2f698669f28.webp,Jimmy Choo -Leau EDT 3.0 product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-c398630b-ca18-4650-82cc-4aa43d43650b,PRODUCT,Jimmy Choo Flash,TRUE,An authentic women's fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,100.00,,,,,,,3,FALSE,,,c398630b-ca18-4650-82cc-4aa43d43650b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-c398630b-ca18-4650-82cc-4aa43d43650b,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/353b3f1c-242c-4cea-8166-bb7357616e61.webp,Jimmy Choo Flash EDP sp 3.3oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-c650488f-e657-47f3-9393-5868db32415d,PRODUCT,Jimmy Choo I Want Choo Woman 3.4,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,132.00,,,,,,,7,FALSE,,,c650488f-e657-47f3-9393-5868db32415d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-c650488f-e657-47f3-9393-5868db32415d,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/82aff553-be18-4a15-8b19-a09ff338f2ca.webp,Jimmy Choo I Want Choo Woman 3.4 product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-de12e93b-996f-4c37-8711-6d6c56b1cf53,PRODUCT,Jimmy Choo-,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,126.00,,,,,,,3,FALSE,,,de12e93b-996f-4c37-8711-6d6c56b1cf53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-de12e93b-996f-4c37-8711-6d6c56b1cf53,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/87558ccb-6aa6-4185-906d-794377216b97.webp,Jimmy Choo- EDP Spray 3.3 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-e02db7fc-62ff-48aa-92e1-6e9ed47fb202,PRODUCT,Jimmy Choo- Man Blue /,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,98.00,,,,,,,4,FALSE,,,e02db7fc-62ff-48aa-92e1-6e9ed47fb202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-e02db7fc-62ff-48aa-92e1-6e9ed47fb202,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/1922ba80-1b59-43bf-8d04-f8a1cffe7fe7.webp,Jimmy Choo- Man Blue / EDT Spray 3.3 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-7c7a73ba-d82e-496a-9ec8-295d14eae748,PRODUCT,Jimmy Choo- Man Ice,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,98.00,,,,,,,8,FALSE,,,7c7a73ba-d82e-496a-9ec8-295d14eae748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-7c7a73ba-d82e-496a-9ec8-295d14eae748,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/76d14bb8-25ea-4203-8918-6fe5d59db392.webp,Jimmy Choo- Man Ice 3.3 oz EDT product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-f2b0a27a-db19-44eb-944c-bf80d0c3d00d,PRODUCT,John Varvatos Men's Dark Rebel,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,60.00,,,,,,,1,FALSE,,,f2b0a27a-db19-44eb-944c-bf80d0c3d00d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-f2b0a27a-db19-44eb-944c-bf80d0c3d00d,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/b2d23a23-76af-410a-98cf-47267a94b9cc.webp,John Varvatos Men's Dark Rebel EDT Spray 2.5 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-7dbf4180-336e-4e18-a0cc-063ad8b396ad,PRODUCT,Juicy Couture- Viva La Juicy /,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,120.00,,,,,,,4,FALSE,,,7dbf4180-336e-4e18-a0cc-063ad8b396ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-7dbf4180-336e-4e18-a0cc-063ad8b396ad,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/9fca9fcb-94ed-43b0-9f5d-eb0aee1affd6.webp,Juicy Couture- Viva La Juicy / EDP Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-c11bc5b5-d625-4d83-97d1-9bb4f4911f64,PRODUCT,Karen Low Men's Pure Blanc,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,45.00,,,,,,,7,FALSE,,,c11bc5b5-d625-4d83-97d1-9bb4f4911f64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-c11bc5b5-d625-4d83-97d1-9bb4f4911f64,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/b0de32ee-aa8d-4aa2-9849-96cb6fb905fb.webp,Karen Low Men's Pure Blanc EDT Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-919d2918-be5c-4845-864d-cd68103a177a,PRODUCT,Katy Perry Meow!/,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,70.00,,,,,,,1,FALSE,,,919d2918-be5c-4845-864d-cd68103a177a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-919d2918-be5c-4845-864d-cd68103a177a,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/4929a345-51b4-4882-83e7-58e3c2a2bf62.webp,Katy Perry Meow!/ Edp Spray 3.4 Oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-4a69ffb4-b49e-4708-846e-aee507968185,PRODUCT,Kenneth Cole Black For Her,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,78.00,,,,,,,1,FALSE,,,4a69ffb4-b49e-4708-846e-aee507968185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-4a69ffb4-b49e-4708-846e-aee507968185,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/f4a5839a-9ed3-4015-918f-941cb374d1c9.webp,Kenneth Cole Black For Her product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-0edf1db4-2dc6-4f8c-b7f5-5c7a65165002,PRODUCT,Kenneth Cole,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,70.00,,,,,,,6,FALSE,,,0edf1db4-2dc6-4f8c-b7f5-5c7a65165002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-0edf1db4-2dc6-4f8c-b7f5-5c7a65165002,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/b91a7dcd-01eb-4c2d-817b-dfd5aeb5e39f.webp,Kenneth Cole EDT Spray 3.4 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-5de3a649-7dc8-42c1-9cd7-071cb34d50f7,PRODUCT,Lacoste- Essential /,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,87.00,,,,,,,6,FALSE,,,5de3a649-7dc8-42c1-9cd7-071cb34d50f7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-5de3a649-7dc8-42c1-9cd7-071cb34d50f7,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/8ee93913-1551-490a-a137-d428bafc928a.webp,Lacoste- Essential / EDT Spray 4.2 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-8da30cfe-9d4b-4444-95d9-e938b724055b,PRODUCT,Lacoste- L.12.12 Blanc / EDT Spray (white),TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,91.00,,,,,,,4,FALSE,,,8da30cfe-9d4b-4444-95d9-e938b724055b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-8da30cfe-9d4b-4444-95d9-e938b724055b,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/0c20c1f2-99a6-4f3b-87d4-ba6ea412e539.webp,Lacoste- L.12.12 Blanc / EDT Spray (white) 3.3 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-da93d843-0dbc-4091-9049-65472aa15ec6,PRODUCT,Lacoste- L.12.12 Noir Intense /,TRUE,An authentic men’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-him;woody,all-fragrances,,,,Aurum Privée Edit,45.00,,,,,,,3,FALSE,,,da93d843-0dbc-4091-9049-65472aa15ec6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-da93d843-0dbc-4091-9049-65472aa15ec6,MEDIA,,,,,,https://aurumprivee.com/product-images/catalog-v2/b5ba398c-773d-4b79-a1e9-d9441b189348.webp,Lacoste- L.12.12 Noir Intense / EDT Spray 1.6 oz product image,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ap-8ef501df-065a-4699-9bc7-ecc222c9752e,PRODUCT,Lancome Tresor Midnight Rose EDP 2.5,TRUE,An authentic women’s fragrance collection selected for the Aurum Privée collection.,all-fragrances;for-her;floral,all-fragrances,,,,Aurum Privée Edit,125.00,,,,,,,1,FALSE,,,8ef501df-065a-4699-9bc7-ecc222c9752e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
